Gene	sgRNA	OMM25|beta	OMM25|z	OMM25|p-value	OMM25|fdr	OMM25|wald-p-value	OMM25|wald-fdr
ADSSL1	5	0.25789	1.7235	0.022215	0.20101	0.084805	0.50483
ADTRP	5	0.23135	1.3715	0.041486	0.28965	0.17022	0.58078
AEBP1	5	0.032736	0.31102	0.73253	0.9408	0.75579	0.90726
AEBP2	5	0.19007	1.3815	0.098245	0.45243	0.16711	0.57911
AEN	5	-0.041843	-0.33571	0.87771	0.97411	0.73709	0.89781
AES	5	0.14353	1.4063	0.21809	0.64557	0.15965	0.57239
AFAP1	5	0.083703	0.74777	0.4699	0.83578	0.4546	0.75638
AFAP1L1	4	0.084338	0.84816	0.5201	0.85761	0.39635	0.72368
AFAP1L2	5	0.31529	1.3784	0.0042208	0.065801	0.16808	0.58039
AFF1	5	-0.029629	-0.33155	0.93552	0.98608	0.74023	0.89966
AFF2	5	0.27736	1.342	0.013607	0.14939	0.17959	0.58775
AFF3	5	-0.0013032	-0.01792	0.91714	0.98385	0.9857	0.99396
AFF4	5	-0.18801	-1.2653	0.36332	0.77478	0.20578	0.602
AFG3L2	5	-0.90932	-2.9967	0.00055537	0.013193	0.0027289	0.055148
AFM	5	0.073016	0.40563	0.52038	0.85761	0.68501	0.87408
AFMID	5	0.010927	0.067877	0.85288	0.97009	0.94588	0.98086
AFP	4	-0.11794	-0.65011	0.58614	0.88683	0.51562	0.79024
AFTPH	5	0.04401	0.34671	0.67344	0.92164	0.72881	0.89344
AGA	5	0.18707	1.2523	0.10402	0.46476	0.21046	0.60412
AGAP1	5	0.29398	1.7108	0.0078863	0.10526	0.087109	0.50837
AGAP2	5	-0.17685	-1.4743	0.39198	0.79218	0.14039	0.55995
AGAP3	9	0.10262	1.1523	0.22431	0.65172	0.2492	0.62959
AGAP5	1	-0.049498	-0.64679	0.79407	0.95652	0.51777	0.7909
AGAP6	2	-0.43475	-1.1858	0.18266	0.59778	0.23572	0.62207
AGAP7	1	-0.42479	-1.2099	0.25131	0.67943	0.22631	0.61452
AGBL1	5	-0.027656	-0.19696	0.94652	0.98835	0.84386	0.94288
AGBL2	5	0.14591	0.99341	0.21026	0.63765	0.32051	0.67585
AGBL3	5	0.033447	0.20764	0.72837	0.93943	0.83551	0.93957
AGBL4	5	0.11644	1.1755	0.31751	0.73635	0.2398	0.62329
AGBL5	5	-0.023783	-0.17846	0.96618	0.99343	0.85837	0.94784
AGER	5	0.12775	0.85327	0.27324	0.7015	0.39351	0.72211
AGFG1	5	0.059303	0.42015	0.58914	0.88719	0.67438	0.86865
AGFG2	5	0.099535	0.82724	0.39431	0.79432	0.4081	0.73117
AGGF1	5	-0.16532	-1.0857	0.42341	0.81029	0.27763	0.64986
AGK	5	-0.01442	-0.16184	0.988	0.99843	0.87143	0.95253
AGL	5	-0.038747	-0.22834	0.89265	0.97833	0.81938	0.93361
AGMAT	5	0.15838	1.0418	0.17155	0.58108	0.29751	0.65996
AGMO	5	-0.072629	-0.69335	0.74547	0.94455	0.48809	0.77521
AGO1	5	0.15579	1.2219	0.17872	0.59202	0.22174	0.61069
AGO2	5	0.13115	1.073	0.26119	0.68979	0.28328	0.65286
AGO3	5	-0.1631	-0.93755	0.42952	0.81359	0.34847	0.69337
AGO4	5	0.14214	1.1762	0.22265	0.65088	0.23953	0.62317
AGPAT1	5	-0.12294	-0.9408	0.55143	0.87296	0.34681	0.69224
AGPAT2	5	-0.23704	-1.8025	0.26402	0.69199	0.071469	0.48718
AGPAT3	5	0.16862	1.3932	0.14356	0.53498	0.16355	0.57572
AGPAT4	5	0.24471	1.5851	0.029546	0.23592	0.11294	0.53637
AGPAT5	5	0.15478	1.3411	0.18199	0.59679	0.17988	0.58793
AGPAT6	5	0.090481	0.45954	0.43602	0.81798	0.64585	0.85452
AGPAT9	5	0.0082663	0.08005	0.86732	0.97231	0.9362	0.97845
AGPS	5	0.11179	1.1336	0.33872	0.75623	0.25697	0.63432
AGR2	5	0.0528	0.27939	0.62562	0.90344	0.77995	0.91698
AGR3	5	-0.011446	-0.058462	0.97157	0.99511	0.95338	0.9826
AGRN	5	0.2079	1.4466	0.06881	0.37774	0.14801	0.56538
AGRP	5	-0.00034551	-0.0050841	0.9117	0.98223	0.99594	0.99816
AGT	5	0.22219	1.3374	0.050372	0.32118	0.18109	0.58925
AGTPBP1	5	0.19667	1.0994	0.086693	0.4258	0.27158	0.64642
AGTR1	5	-0.027613	-0.18893	0.94668	0.98835	0.85015	0.94562
AGTR2	3	0.23767	1.1279	0.10791	0.47425	0.25938	0.63672
AGTRAP	9	0.21517	1.7541	0.010274	0.12475	0.079413	0.49345
AGXT	5	0.18076	1.3247	0.11802	0.49384	0.18528	0.59037
AGXT2	5	0.22227	1.0399	0.050372	0.32118	0.2984	0.66078
AHCTF1	5	-0.54474	-1.6073	0.024936	0.2135	0.10798	0.53342
AHCY	5	-0.20164	-1.9874	0.33389	0.75112	0.04688	0.41815
AHCYL1	5	-0.19666	-1.7489	0.34383	0.7607	0.0803	0.4947
AHCYL2	5	-0.14441	-1.2319	0.48323	0.83939	0.21799	0.6083
AHDC1	5	0.058917	0.40309	0.59086	0.88755	0.68688	0.87444
AHI1	5	0.070435	0.82477	0.53304	0.86618	0.4095	0.73193
AHNAK	5	-0.13676	-1.6196	0.50583	0.85219	0.10533	0.52968
AHNAK2	5	0.23824	2.1391	0.035266	0.26447	0.032427	0.33575
AHR	5	-0.045787	-0.29103	0.86149	0.97102	0.77102	0.91311
AHRR	5	0.23004	1.4105	0.042764	0.29493	0.15839	0.57167
AHSA1	5	0.22949	1.2124	0.043319	0.29692	0.22535	0.61365
AHSA2	5	-0.15592	-1.1462	0.44924	0.82491	0.25172	0.63116
AHSG	5	0.11966	0.79401	0.30457	0.72617	0.42719	0.74139
AHSP	5	0.10907	0.51991	0.35133	0.76614	0.60312	0.83332
AICDA	5	0.16055	1.0657	0.16589	0.57395	0.28656	0.6543
AIDA	4	0.054461	0.35356	0.66667	0.91807	0.72367	0.89146
AIF1	9	-0.11009	-1.0546	0.52788	0.86246	0.29162	0.65753
AIF1L	8	0.047719	0.40147	0.53504	0.86668	0.68807	0.87495
AIFM1	5	0.24543	1.0815	0.029212	0.23514	0.27947	0.65038
AIFM2	5	0.14366	1.1476	0.21782	0.64528	0.25113	0.63103
AIFM3	5	0.072408	0.47215	0.52377	0.86049	0.63682	0.84982
AIG1	5	0.15446	1.0479	0.18316	0.59877	0.29468	0.65856
AIM1	5	0.23083	1.5917	0.041875	0.29034	0.11145	0.53472
AIM2	5	0.20714	0.86521	0.069699	0.37881	0.38693	0.71699
AIMP1	5	-0.024603	-0.29244	0.96201	0.99221	0.76995	0.91287
AIMP2	5	-0.06717	-0.4327	0.76819	0.95005	0.66524	0.86454
AIP	5	-0.094136	-0.88104	0.65661	0.91498	0.3783	0.71132
AIPL1	6	0.03226	0.29686	0.69638	0.92937	0.76658	0.91154
AIRE	5	0.25436	1.5109	0.024103	0.20956	0.13081	0.55144
AJAP1	5	0.076241	0.75936	0.50511	0.85159	0.44764	0.75296
AJUBA	10	-0.089788	-0.79182	0.62479	0.90344	0.42847	0.74204
AK1	5	-0.098725	-0.55148	0.63979	0.90895	0.58131	0.82391
AK2	5	-0.25496	-1.3495	0.23453	0.66332	0.17717	0.58556
AK3	5	-0.028844	-0.14141	0.9393	0.98681	0.88754	0.95873
AK4	3	-0.2795	-1.6124	0.27546	0.70326	0.10688	0.53221
AK5	5	-0.068198	-0.47563	0.76336	0.94852	0.63434	0.84848
AK6	4	-0.66603	-1.8975	0.018605	0.18177	0.057759	0.45774
AK7	5	0.19752	1.75	0.085194	0.42189	0.080112	0.4942
AK8	5	-0.13283	-1.2842	0.51755	0.85654	0.19907	0.59804
AK9	4	0.21193	1.2786	0.099134	0.45455	0.20104	0.59824
AKAP1	5	-0.055902	-0.49253	0.81689	0.96131	0.62234	0.84173
AKAP10	5	-0.073072	-0.58202	0.74397	0.94418	0.56055	0.81378
AKAP11	5	0.086828	0.87899	0.45529	0.82853	0.37941	0.71199
AKAP12	5	-0.036034	-0.35035	0.90603	0.98135	0.72608	0.89238
AKAP13	5	-0.14274	-0.81839	0.48734	0.84132	0.41314	0.73361
AKAP14	7	0.22016	1.8656	0.022937	0.20571	0.062104	0.46799
AKAP17A	5	0.15718	1.6041	0.17483	0.58688	0.10869	0.53438
AKAP2	5	0.024863	0.22963	0.77685	0.95221	0.81838	0.93273
AKAP3	5	0.11388	0.5963	0.32933	0.74713	0.55098	0.80947
AKAP4	5	0.13698	0.82541	0.24075	0.66991	0.40914	0.73193
AKAP5	5	0.014635	0.20874	0.83272	0.96705	0.83465	0.93927
AKAP6	5	-0.1056	-0.60966	0.6138	0.89799	0.54209	0.80563
AKAP7	14	-0.014832	-0.16381	0.85427	0.97009	0.86988	0.95182
AKAP8	5	-0.048439	-0.37553	0.84983	0.97009	0.70727	0.88386
AKAP8L	5	-0.23518	-1.7659	0.2673	0.69442	0.077409	0.49113
AKAP9	5	0.096517	0.82	0.40986	0.80438	0.41221	0.73333
AKIP1	5	-0.20025	-1.4127	0.33655	0.75354	0.15774	0.57167
AKIRIN1	6	-0.35761	-1.7776	0.08325	0.41794	0.075473	0.48849
AKIRIN2	5	-0.75765	-2.8702	0.0039431	0.062721	0.0041021	0.074793
AKNA	5	0.016501	0.147	0.82173	0.96372	0.88313	0.95713
AKNAD1	5	-0.11337	-1.0766	0.58608	0.88683	0.28165	0.65161
AKR1A1	5	0.23743	1.6405	0.03571	0.2668	0.1009	0.52376
AKR1B1	5	-0.11654	-0.81057	0.57409	0.88328	0.41761	0.73627
AKR1B10	5	0.080493	0.50367	0.48367	0.83958	0.61449	0.83872
AKR1B15	5	-0.65721	-2.2717	0.010663	0.12817	0.023102	0.26872
AKR1C1	4	0.07429	0.4038	0.56803	0.88117	0.68636	0.87412
AKR1C2	4	0.11894	0.8707	0.36816	0.77668	0.38392	0.71411
AKR1C3	5	0.056276	0.34648	0.60508	0.89372	0.72899	0.89344
AKR1C4	5	-0.057519	-0.3787	0.80856	0.95944	0.70491	0.88287
AKR1D1	5	-0.31858	-1.6595	0.14973	0.54487	0.097022	0.5186
AKR1E2	5	0.2397	1.4484	0.033989	0.25866	0.1475	0.56538
AKR7A2	5	-0.17755	-1.205	0.39004	0.79144	0.22821	0.61626
AKR7A3	5	-0.18965	-1.2724	0.3596	0.77353	0.20323	0.60074
AKT1	5	0.13694	1.1334	0.24086	0.66996	0.25706	0.63432
AKT1S1	5	0.069478	0.53206	0.53771	0.86764	0.59468	0.83059
AKT2	5	0.091761	0.78839	0.43047	0.81423	0.43047	0.74343
AKT3	4	0.11606	0.677	0.37971	0.78595	0.49841	0.78073
AKTIP	5	-0.34326	-1.521	0.12407	0.50474	0.12826	0.54904
ALAD	5	0.091325	0.60572	0.4323	0.81593	0.5447	0.80627
ALAS1	5	0.097381	0.6203	0.40514	0.80227	0.53506	0.80151
ALAS2	5	0.20415	1.2064	0.074753	0.39484	0.22767	0.61589
ALB	5	0.14201	0.81344	0.22293	0.65088	0.41597	0.73524
ALCAM	5	-0.062799	-0.37283	0.78546	0.95491	0.70928	0.88466
ALDH16A1	5	0.10369	0.84694	0.37554	0.78264	0.39703	0.72439
ALDH18A1	5	0.058524	0.46245	0.59314	0.88839	0.64376	0.85308
ALDH1A1	5	0.144	0.93715	0.21626	0.64353	0.34868	0.69337
ALDH1A2	5	-0.098354	-0.74355	0.64123	0.90971	0.45715	0.75789
ALDH1A3	5	0.20835	1.5239	0.067922	0.3755	0.12754	0.54815
ALDH1B1	5	0.14212	0.98947	0.2227	0.65088	0.32243	0.67737
ALDH1L1	5	0.2262	1.552	0.046262	0.30715	0.12065	0.5422
ALDH1L2	5	-0.070707	-0.78606	0.7528	0.94644	0.43183	0.74493
ALDH2	5	0.075398	0.89118	0.508	0.85219	0.37283	0.70755
ALDH3A1	5	0.39106	1.908	0.00038876	0.0096953	0.05639	0.45088
ALDH3A2	5	0.14029	1.2414	0.22948	0.6565	0.21445	0.60611
ALDH3B2	5	0.22206	1.7963	0.050483	0.32143	0.072445	0.48765
ALDH4A1	5	0.048223	0.32728	0.65039	0.91278	0.74346	0.9007
ALDH5A1	5	-0.069508	-0.58094	0.75753	0.94716	0.56128	0.81408
ALDH6A1	5	-0.0064343	-0.048666	0.94524	0.98804	0.96119	0.98537
ALDH7A1	5	-0.13783	-1.1563	0.50233	0.85073	0.24757	0.62952
ALDH8A1	5	0.16626	1.1598	0.14928	0.54422	0.24615	0.62839
ALDH9A1	5	-0.10438	-0.53608	0.61874	0.90029	0.5919	0.82942
ALDOA	5	-0.66022	-2.5815	0.010385	0.1255	0.0098386	0.14569
ALDOB	5	0.029268	0.24857	0.75131	0.94582	0.80369	0.92673
ALDOC	5	-0.39864	-2.2304	0.081917	0.41514	0.025719	0.28871
ALG1	4	-0.94864	-3.3024	0.0026102	0.045943	0.00095872	0.024556
ALG10	3	-0.20009	-0.72587	0.40114	0.79936	0.46792	0.76476
ALG10B	3	-0.363	-1.6755	0.18777	0.60569	0.093835	0.51504
ALG11	5	-1.3407	-3.3603	0	0	0.0007785	0.020736
ALG12	5	0.0070556	0.08824	0.87354	0.97345	0.92969	0.97566
ALG13	11	-0.21202	-1.5267	0.16361	0.57112	0.12683	0.54815
ALG14	5	-0.60363	-2.3793	0.01655	0.16893	0.017347	0.21993
ALG1L	2	-1.1335	-2.2562	0.014995	0.15901	0.02406	0.27594
ALG2	5	-1.6229	-4.6741	0	0	2.9527e-06	0.00029374
ALG3	5	0.047719	0.33345	0.65356	0.91374	0.73879	0.89883
ALG5	5	-0.17598	-1.0745	0.39442	0.79432	0.28258	0.65215
ALG6	5	-0.036376	-0.27217	0.90437	0.98079	0.78549	0.9198
ALG8	5	-0.025154	-0.13475	0.95957	0.99174	0.89281	0.96062
ALG9	5	0.13216	0.85385	0.25764	0.68645	0.39319	0.72191
ALK	5	0.031092	0.28992	0.74153	0.94334	0.77188	0.91329
ALKBH1	5	0.034614	0.32679	0.7217	0.93618	0.74383	0.90082
ALKBH2	5	-0.054477	-0.35659	0.82339	0.96387	0.7214	0.89012
ALKBH3	5	0.10194	0.57612	0.38437	0.78899	0.56453	0.816
ALKBH4	5	0.045756	0.4162	0.66417	0.91762	0.67727	0.86999
ALKBH5	5	0.14215	1.1695	0.22265	0.65088	0.24222	0.62504
ALKBH6	5	-0.012569	-0.1013	0.97895	0.99757	0.91931	0.97126
ALKBH7	5	-0.10126	-1.3282	0.63062	0.90601	0.18412	0.59027
ALKBH8	5	0.10427	0.6321	0.37232	0.77972	0.52732	0.7975
ALLC	5	-0.14891	-1.2984	0.46979	0.83578	0.19415	0.59524
ALMS1	5	-0.097166	-0.67353	0.64567	0.9112	0.50061	0.78146
ALOX12	5	0.17447	1.3813	0.13112	0.51573	0.1672	0.57918
ALOX12B	5	0.12339	1.5334	0.28985	0.71526	0.12517	0.54568
ALOX15	5	0.075264	0.60989	0.50839	0.85219	0.54194	0.80563
ALOX15B	5	0.18578	1.107	0.10669	0.47106	0.26828	0.64362
ALOX5	5	-0.17366	-1.8057	0.40114	0.79936	0.070962	0.48462
ALOX5AP	5	0.11199	1.0847	0.33783	0.755	0.27805	0.65003
ALOXE3	5	0.22273	1.8306	0.049706	0.31863	0.067159	0.47783
ALPI	5	0.037709	0.3303	0.70632	0.93324	0.74118	0.89998
ALPK1	5	-0.056279	-0.49966	0.81501	0.96086	0.61731	0.83984
ALPK2	5	0.22331	2.0067	0.049261	0.31701	0.04478	0.40888
ALPK3	5	-0.28289	-1.511	0.19388	0.61467	0.13078	0.55144
ALPL	5	0.30158	1.6319	0.0062201	0.088538	0.10269	0.52636
ALPP	3	0.27612	1.2544	0.054982	0.33846	0.20971	0.60386
ALPPL2	3	0.020818	0.18397	0.89498	0.97904	0.85403	0.9467
ALS2	5	-0.010438	-0.082334	0.96679	0.9935	0.93438	0.97743
ALS2CL	10	-0.018882	-0.20854	0.93236	0.98585	0.8348	0.93927
ALS2CR11	5	-0.17913	-0.7547	0.38598	0.78975	0.45043	0.75454
ALS2CR12	5	0.13217	0.81337	0.25764	0.68645	0.41601	0.73524
ALX1	5	0.19589	0.97831	0.088304	0.42896	0.32792	0.68133
ALX3	5	-0.094095	-0.77366	0.65684	0.91498	0.43913	0.74796
ALX4	5	0.11807	1.2185	0.31084	0.72992	0.22305	0.61172
ALYREF	5	-0.95144	-3.455	0.00027769	0.007278	0.00055036	0.016219
AMACR	5	0.031067	0.22332	0.74175	0.94355	0.82329	0.93516
AMBN	4	0.016342	0.06636	0.85505	0.97009	0.94709	0.98104
AMBP	5	0.17999	0.87134	0.11974	0.49758	0.38357	0.71411
AMBRA1	5	0.11764	0.8414	0.31295	0.73172	0.40012	0.72596
AMD1	5	-0.42963	-2.0644	0.064923	0.36669	0.038983	0.37616
AMDHD1	5	0.074147	0.51341	0.51444	0.85469	0.60767	0.83547
AMDHD2	5	-0.18784	-0.86966	0.36349	0.77478	0.38448	0.71474
AMELX	6	0.13022	0.95326	0.21687	0.64396	0.34046	0.68937
AMELY	5	0.27235	1.725	0.015439	0.16182	0.084536	0.50476
AMER1	5	0.13607	0.81899	0.24353	0.67193	0.41279	0.73361
AMER2	5	0.077782	0.60902	0.49622	0.84674	0.54251	0.80563
AMER3	5	0.078525	0.49061	0.49278	0.84432	0.6237	0.84242
AMFR	5	0.039741	0.28962	0.69582	0.92904	0.77211	0.9133
AMH	4	0.13213	1.3455	0.31878	0.73732	0.17847	0.58607
AMHR2	5	0.057821	0.36988	0.59652	0.88946	0.71147	0.88596
AMICA1	5	0.06328	0.46082	0.5697	0.88144	0.64493	0.85378
AMIGO1	5	-0.13913	-1.0183	0.49783	0.84766	0.30852	0.66729
AMIGO2	5	0.29223	1.6478	0.0083861	0.1095	0.099403	0.52273
AMIGO3	5	0.11783	1.1586	0.31201	0.73113	0.24664	0.62866
AMMECR1	5	0.23696	1.6769	0.036044	0.26829	0.093564	0.51504
AMMECR1L	5	-0.057123	-0.4084	0.81062	0.95982	0.68298	0.8728
AMN	5	0.18386	1.4627	0.11135	0.48105	0.14355	0.56371
AMN1	5	0.23835	1.6495	0.035155	0.26386	0.099043	0.52261
AMOT	5	0.19345	1.4952	0.093025	0.44067	0.13486	0.55451
AMOTL1	5	-0.075274	-0.65528	0.73531	0.94182	0.51229	0.78813
AMOTL2	5	0.13811	1.2185	0.23609	0.66495	0.22303	0.61172
AMPD1	5	0.14457	0.89603	0.21426	0.64194	0.37023	0.7063
AMPD2	5	-0.026335	-0.18539	0.95335	0.9894	0.85292	0.94644
AMPD3	5	0.072736	0.67651	0.52188	0.859	0.49872	0.78073
AMPH	5	-0.027478	-0.17167	0.94752	0.98843	0.8637	0.94992
AMT	5	-0.028303	-0.20596	0.94246	0.98704	0.83682	0.93999
AMTN	5	0.14436	0.63509	0.21487	0.64194	0.52537	0.79648
AMY1B	1	-0.67926	-1.3126	0.14367	0.53498	0.18932	0.59183
AMY2A	3	-0.087908	-0.40916	0.68638	0.92577	0.68242	0.87222
AMY2B	1	-0.36095	-1.1242	0.29768	0.72179	0.26091	0.63823
AMZ1	5	0.085399	0.67071	0.4614	0.83082	0.5024	0.78201
AMZ2	5	-0.21578	-1.4791	0.30334	0.72532	0.13912	0.55888
ANAPC1	4	-1.6039	-3.8017	0.00011107	0.0032949	0.00014372	0.0059368
ANAPC10	5	-1.7299	-5.0323	0	0	4.8458e-07	8.079e-05
ANAPC11	9	-0.69328	-2.677	0.00072198	0.016477	0.0074274	0.11762
ANAPC13	3	-0.18868	-1.1267	0.42341	0.81029	0.25986	0.63726
ANAPC15	6	-0.10482	-0.93873	0.59952	0.89126	0.34787	0.69297
ANAPC16	5	-0.031565	-0.49048	0.92647	0.98477	0.62379	0.84248
ANAPC2	5	-1.1895	-3.555	0	0	0.00037798	0.012329
ANAPC4	5	-0.72047	-2.2339	0.0062201	0.088538	0.025492	0.28711
ANAPC5	5	-0.72831	-1.9076	0.0054426	0.080394	0.056443	0.45088
ANAPC7	5	-0.050967	-0.35256	0.83933	0.96915	0.72442	0.89179
ANG	5	-0.33367	-1.5819	0.1334	0.51878	0.11368	0.53729
ANGEL1	5	0.069067	0.60632	0.54015	0.86911	0.5443	0.80598
ANGEL2	5	-0.16155	-1.2351	0.43369	0.81605	0.2168	0.60747
ANGPT1	5	0.092434	0.42355	0.42752	0.813	0.6719	0.86769
ANGPT2	5	0.14893	1.1721	0.19938	0.62132	0.24117	0.62375
ANGPT4	5	0.22039	1.3394	0.05226	0.32868	0.18044	0.58899
ANGPTL1	5	-0.052212	-0.37686	0.83361	0.96714	0.70628	0.88357
ANGPTL2	5	-0.002646	-0.033409	0.92419	0.98457	0.97335	0.99019
ANGPTL3	5	0.052292	0.25647	0.62862	0.90523	0.79759	0.92404
ANGPTL4	5	-0.039568	-0.39549	0.88848	0.97698	0.69248	0.87733
ANGPTL5	5	0.34288	0.79757	0.0019993	0.03838	0.42512	0.74045
ANGPTL6	5	-0.0091425	-0.10458	0.95985	0.99174	0.91671	0.96964
ANGPTL7	5	0.17846	1.2563	0.12279	0.50353	0.20899	0.60374
ANHX	5	0.02684	0.22204	0.7658	0.94972	0.82428	0.93563
ANK1	13	0.03417	0.40447	0.49073	0.8438	0.68587	0.87412
ANK2	5	-0.11964	-1.0474	0.56292	0.87834	0.29492	0.65858
ANK3	5	-0.13011	-1.1733	0.52744	0.86234	0.24069	0.62343
ANKAR	5	0.091006	0.6638	0.43386	0.81605	0.50682	0.78424
ANKDD1A	5	-0.08248	-0.59162	0.7036	0.9319	0.5541	0.81126
ANKDD1B	5	0.085558	0.80534	0.46101	0.83076	0.42062	0.73778
ANKEF1	5	0.11017	0.77554	0.34627	0.76148	0.43802	0.74761
ANKFN1	5	0.098672	0.58774	0.39881	0.79769	0.55671	0.81126
ANKFY1	5	-0.045221	-0.59397	0.86382	0.97194	0.55253	0.81024
ANKH	5	0.047369	0.39617	0.65561	0.9149	0.69198	0.87702
ANKHD1	5	-0.16798	-0.95852	0.41586	0.80718	0.3378	0.68758
ANKHD1-EIF4EBP3	5	-0.40345	-2.2364	0.079085	0.40732	0.025327	0.28644
ANKIB1	5	-0.01183	-0.084068	0.9744	0.99614	0.933	0.97678
ANKK1	5	0.2897	1.6959	0.0091636	0.11538	0.089913	0.51139
ANKLE1	5	-0.046975	-0.50982	0.8561	0.97009	0.61018	0.83674
ANKLE2	5	-1.6289	-3.8265	0	0	0.00012997	0.0054422
ANKMY1	5	0.033639	0.28409	0.7272	0.93897	0.77634	0.9149
ANKMY2	5	-0.023494	-0.15774	0.96784	0.99384	0.87466	0.95392
ANKRA2	5	-0.074272	-0.35552	0.73886	0.94268	0.7222	0.89057
ANKRD1	5	-0.016749	-0.19622	0.99939	0.99989	0.84444	0.94316
ANKRD10	5	0.2683	1.5965	0.016883	0.17107	0.11037	0.53457
ANKRD11	5	-0.072848	-0.78435	0.74453	0.94435	0.43283	0.74537
ANKRD12	5	0.25685	1.4259	0.023048	0.20571	0.15391	0.56806
ANKRD13A	5	0.084964	0.57185	0.46346	0.83209	0.56743	0.81698
ANKRD13B	5	-0.13634	-1.1316	0.507	0.85219	0.25779	0.63498
ANKRD13C	4	0.11565	0.54465	0.38143	0.78734	0.58599	0.82662
ANKRD13D	5	0.0014645	0.011176	0.90303	0.98023	0.99108	0.99617
ANKRD16	5	0.072008	0.58787	0.52577	0.86154	0.55662	0.81126
ANKRD17	5	-0.17702	-1.2652	0.39159	0.79218	0.20581	0.602
ANKRD18A	5	-0.33807	-1.5397	0.1289	0.5118	0.12364	0.54501
ANKRD2	5	0.099677	0.79338	0.39365	0.79373	0.42755	0.74141
ANKRD22	4	-0.15735	-0.87302	0.47412	0.83595	0.38265	0.71411
ANKRD23	5	-0.21181	-1.3858	0.31262	0.73123	0.16582	0.57793
ANKRD24	5	0.072023	0.84964	0.52577	0.86154	0.39553	0.72304
ANKRD26	5	0.098693	0.6876	0.3987	0.79769	0.49171	0.77693
ANKRD27	5	-0.0048031	-0.040762	0.93619	0.98614	0.96749	0.98812
ANKRD28	5	-0.0018856	-0.015824	0.91997	0.98457	0.98737	0.99466
ANKRD29	5	0.25158	1.5068	0.025769	0.21764	0.13185	0.55238
ANKRD30A	5	0.12088	0.50754	0.29984	0.72317	0.61178	0.83714
ANKRD30B	5	0.30109	1.3583	0.0064978	0.092199	0.17438	0.58485
ANKRD31	5	-0.17398	-1.3228	0.39992	0.79834	0.18591	0.59077
ANKRD32	5	0.041131	0.28549	0.6886	0.92696	0.77527	0.91457
ANKRD33	5	-0.024106	-0.16504	0.96485	0.99337	0.86891	0.95134
ANKRD33B	5	0.068559	0.46706	0.54204	0.86985	0.64046	0.85215
ANKRD34A	5	-0.11498	-0.85835	0.58025	0.88572	0.3907	0.7202
ANKRD34B	5	-0.033567	-0.1504	0.91697	0.98373	0.88045	0.95594
ANKRD34C	5	-0.11303	-0.68976	0.58708	0.88705	0.49034	0.77644
ANKRD35	4	-0.037335	-0.33645	0.89454	0.97892	0.73653	0.89763
ANKRD36	5	-0.47772	-2.3217	0.044152	0.30015	0.020249	0.24404
ANKRD37	5	0.079414	0.75352	0.48911	0.84278	0.45114	0.75458
ANKRD39	5	-0.29794	-2.1976	0.17372	0.58478	0.027975	0.30639
ANKRD40	5	0.029335	0.21897	0.75114	0.9458	0.82667	0.93626
ANKRD42	5	0.089214	0.39195	0.44207	0.8207	0.6951	0.87857
ANKRD44	5	0.12721	1.0256	0.27563	0.70326	0.30508	0.66449
ANKRD45	5	0.113	0.8204	0.33361	0.75078	0.41199	0.73332
ANKRD46	5	0.17245	1.2547	0.13584	0.52433	0.20958	0.60386
ANKRD49	5	-0.074767	-0.58624	0.73681	0.94212	0.55771	0.81195
ANKRD50	5	0.15497	1.0576	0.18161	0.59617	0.29022	0.65669
ANKRD52	5	0.083036	1.3271	0.47251	0.83578	0.18446	0.59027
ANKRD53	5	-0.20029	-1.5542	0.3365	0.75354	0.12014	0.54095
ANKRD54	5	0.020849	0.1544	0.79857	0.95795	0.8773	0.95444
ANKRD55	5	0.15595	1.1023	0.17838	0.59194	0.27034	0.64531
ANKRD6	5	0.064203	0.54393	0.56465	0.87898	0.58649	0.8269
ANKRD61	5	0.23105	1.5202	0.041653	0.2898	0.12846	0.54904
ANKRD62	5	0.24385	1.5352	0.030157	0.23879	0.12474	0.54568
ANKRD65	9	-0.36921	-1.961	0.033767	0.25752	0.049876	0.42882
ANKRD66	5	0.031219	0.21709	0.74114	0.94334	0.82814	0.93647
ANKRD7	5	0.28641	0.9561	0.010108	0.12356	0.33902	0.68855
ANKRD9	5	0.094696	1.0289	0.41758	0.80819	0.30352	0.66318
ANKS1A	5	0.08989	0.94078	0.43935	0.81937	0.34682	0.69224
ANKS1B	16	0.080309	0.96398	0.17117	0.58068	0.33506	0.68534
ANKS3	5	-0.03257	-0.26447	0.92197	0.98457	0.79142	0.92176
ANKS4B	5	0.17357	1.3774	0.13318	0.5187	0.1684	0.58052
ANKS6	5	-0.078178	-0.80057	0.72181	0.93618	0.42338	0.73902
ANKZF1	5	0.085859	0.61481	0.45996	0.83041	0.53868	0.80443
ANLN	5	0.022088	0.14557	0.79224	0.95632	0.88426	0.9576
ANO1	5	0.032356	0.27851	0.7352	0.94182	0.78062	0.91711
ANO10	5	0.033838	0.22595	0.72642	0.93879	0.82124	0.93417
ANO3	5	-0.12637	-0.76827	0.54065	0.86951	0.44233	0.75031
ANO4	5	0.050366	0.53867	0.63862	0.90823	0.59012	0.82868
ANO5	5	0.07972	0.64727	0.48773	0.84175	0.51745	0.79084
ANO6	5	0.17545	0.8803	0.12918	0.51233	0.3787	0.71159
ANO7	5	0.07549	0.46774	0.50778	0.85219	0.63997	0.85175
