Gene	sgRNA	MP38|beta	MP38|z	MP38|p-value	MP38|fdr	MP38|wald-p-value	MP38|wald-fdr
ADSSL1	5	0.12637	1.0331	0.15084	0.6289	0.30157	0.74037
ADTRP	5	0.21137	1.4788	0.015217	0.20571	0.1392	0.63939
AEBP1	5	-0.14843	-1.1989	0.26152	0.75135	0.23057	0.69964
AEBP2	5	0.13487	1.0319	0.12307	0.58635	0.30212	0.74037
AEN	5	0.026227	0.40607	0.74048	0.94493	0.68469	0.89603
AES	5	0.03237	0.43608	0.69216	0.93317	0.66278	0.88901
AFAP1	5	0.14999	1.4653	0.085694	0.50773	0.14285	0.64585
AFAP1L1	4	0.058759	0.66873	0.55931	0.9026	0.50367	0.82995
AFAP1L2	5	0.17049	1.2653	0.050094	0.39509	0.20576	0.6866
AFF1	5	-0.10938	-1.0629	0.39342	0.83292	0.28784	0.73337
AFF2	5	0.087557	0.78498	0.32012	0.79646	0.43246	0.79686
AFF3	5	-0.069228	-0.89223	0.58325	0.90715	0.37227	0.77085
AFF4	5	0.14829	1.2118	0.088748	0.51565	0.2256	0.69499
AFG3L2	5	-0.37186	-2.7204	0.019494	0.23748	0.00652	0.1488
AFM	5	0.10801	0.95582	0.22254	0.71656	0.33916	0.75962
AFMID	5	-0.049204	-0.45614	0.70576	0.93722	0.64829	0.88419
AFP	4	-0.085421	-0.62839	0.53232	0.89179	0.52975	0.83981
AFTPH	5	-0.04725	-0.51472	0.71948	0.94157	0.60675	0.86662
AGA	5	0.087862	0.89472	0.31856	0.79578	0.37094	0.77046
AGAP1	5	0.10037	1.1117	0.25758	0.74992	0.26627	0.71851
AGAP2	5	-0.15865	-1.6834	0.23498	0.72999	0.092292	0.59499
AGAP3	9	0.056842	0.8275	0.36243	0.81504	0.40796	0.78588
AGAP5	1	0.075563	0.23974	0.75852	0.94933	0.81053	0.94245
AGAP6	2	-0.32074	-1.0462	0.13712	0.60441	0.29549	0.73784
AGAP7	1	-0.10142	-0.88479	0.59441	0.91074	0.37627	0.77333
AGBL1	5	-0.0058906	-0.067645	0.99206	0.99933	0.94607	0.98698
AGBL2	5	0.16667	1.5276	0.055482	0.41556	0.12661	0.62817
AGBL3	5	-0.020641	-0.24572	0.90003	0.98499	0.8059	0.94075
AGBL4	5	-0.060936	-0.44986	0.63051	0.91804	0.65281	0.88547
AGBL5	5	0.12507	1.2549	0.15495	0.63432	0.20951	0.68837
AGER	5	0.12539	1.2488	0.15373	0.63168	0.21174	0.68927
AGFG1	5	0.12135	1.2614	0.16944	0.655	0.20715	0.68792
AGFG2	5	-0.039074	-0.40094	0.77058	0.95335	0.68847	0.89693
AGGF1	5	-0.013217	-0.10219	0.95274	0.99202	0.91861	0.97739
AGK	5	-0.1807	-1.5067	0.18705	0.67915	0.13188	0.63184
AGL	5	-0.084668	-0.80025	0.5035	0.87988	0.42356	0.79329
AGMAT	5	-0.0029811	-0.031362	0.96918	0.99408	0.97498	0.99425
AGMO	5	0.066526	0.58687	0.44857	0.85669	0.55729	0.85053
AGO1	5	-0.040403	-0.42776	0.76064	0.94975	0.66883	0.89121
AGO2	5	-0.11503	-1.4397	0.37049	0.82064	0.14995	0.655
AGO3	5	-0.15416	-1.1125	0.24614	0.74118	0.26591	0.71849
AGO4	5	0.0062328	0.065906	0.8997	0.98499	0.94745	0.98732
AGPAT1	5	-0.10859	-1.002	0.39659	0.83355	0.31632	0.74618
AGPAT2	5	-0.053134	-0.70564	0.67933	0.93061	0.48041	0.82108
AGPAT3	5	-0.06117	-0.88219	0.62912	0.91803	0.37767	0.77385
AGPAT4	5	-0.037663	-0.44369	0.78007	0.95552	0.65726	0.88663
AGPAT5	5	0.1015	1.2056	0.25192	0.74493	0.22796	0.69731
AGPAT6	5	0.083921	1.0739	0.34089	0.8071	0.28286	0.72941
AGPAT9	5	-0.060918	-0.52456	0.63051	0.91804	0.59989	0.86491
AGPS	5	0.10189	0.96503	0.25014	0.74373	0.33453	0.75702
AGR2	5	-0.074959	-0.54526	0.5532	0.90047	0.58558	0.85999
AGR3	5	0.0014038	0.008765	0.93735	0.99061	0.99301	0.99852
AGRN	5	0.087222	0.92214	0.32156	0.797	0.35646	0.76793
AGRP	5	0.020025	0.22973	0.78935	0.9575	0.8183	0.94635
AGT	5	0.025117	0.33012	0.74953	0.94782	0.74131	0.91676
AGTPBP1	5	0.10688	0.83147	0.2282	0.72385	0.40571	0.78522
AGTR1	5	-0.059516	-0.49744	0.63912	0.91969	0.61888	0.87223
AGTR2	3	0.1708	1.1802	0.13401	0.6007	0.23792	0.70526
AGTRAP	9	0.066703	0.96131	0.29174	0.77865	0.3364	0.75842
AGXT	5	0.06365	0.54566	0.46773	0.86715	0.5853	0.85999
AGXT2	5	-0.037364	-0.40637	0.78218	0.9562	0.68447	0.89601
AHCTF1	5	-0.55663	-2.6594	0.0023326	0.058414	0.0078291	0.16565
AHCY	5	-0.067758	-0.63921	0.59247	0.91045	0.52269	0.8366
AHCYL1	5	-0.49589	-2.5308	0.0047206	0.095506	0.011382	0.21437
AHCYL2	5	-0.036246	-0.38322	0.78951	0.9575	0.70155	0.90236
AHDC1	5	-0.10201	-1.2974	0.42375	0.84581	0.19448	0.68014
AHI1	5	0.083353	1.1762	0.34439	0.80924	0.2395	0.70566
AHNAK	5	-0.10602	-1.0476	0.40631	0.83875	0.29481	0.73783
AHNAK2	5	0.040136	0.55723	0.63357	0.91807	0.57737	0.85685
AHR	5	-0.38691	-2.71	0.016939	0.21817	0.0067288	0.151
AHRR	5	0.011055	0.14264	0.86182	0.97573	0.88658	0.96859
AHSA1	5	-0.040699	-0.65617	0.75886	0.94936	0.51172	0.83244
AHSA2	5	0.015561	0.16201	0.82522	0.96562	0.8713	0.96325
AHSG	5	0.030578	0.26534	0.70743	0.9373	0.79074	0.93546
AHSP	5	0.025564	0.27222	0.74586	0.94706	0.78545	0.93263
AICDA	5	0.16987	1.1312	0.051316	0.40156	0.25796	0.71503
AIDA	4	-0.10273	-1.0319	0.45601	0.86078	0.30211	0.74037
AIF1	9	0.098005	1.0524	0.12879	0.59325	0.29261	0.73654
AIF1L	8	0.11867	0.90296	0.085805	0.50789	0.36655	0.76986
AIFM1	5	0.26402	1.9279	0.0031101	0.073976	0.053863	0.52734
AIFM2	5	-0.018608	-0.19747	0.91403	0.98687	0.84346	0.95362
AIFM3	5	-0.070006	-0.66102	0.57914	0.90627	0.5086	0.83168
AIG1	5	0.050249	0.52047	0.56054	0.9026	0.60274	0.86572
AIM1	5	0.10732	1.0387	0.22626	0.72196	0.29893	0.73962
AIM2	5	0.03307	0.32381	0.68738	0.93301	0.74608	0.91811
AIMP1	5	-0.068136	-0.54459	0.58991	0.90973	0.58604	0.86026
AIMP2	5	-0.11091	-1.0918	0.38704	0.82866	0.27493	0.72453
AIP	5	-0.088578	-1.0236	0.48523	0.87457	0.30602	0.74205
AIPL1	6	0.065792	0.91427	0.4077	0.83883	0.36058	0.76913
AIRE	5	0.28967	1.9085	0.001555	0.043887	0.056331	0.532
AJAP1	5	0.032866	0.6095	0.68899	0.93301	0.54219	0.84545
AJUBA	10	0.056392	0.81164	0.33661	0.80534	0.417	0.78982
AK1	5	-0.035125	-0.3871	0.79762	0.96054	0.69869	0.90106
AK2	5	-0.1105	-1.3061	0.38826	0.8293	0.19153	0.6781
AK3	5	-0.033935	-0.30264	0.80512	0.96307	0.76217	0.9238
AK4	3	-0.42103	-2.1806	0.042486	0.36774	0.029215	0.39515
AK5	5	-0.028605	-0.22866	0.84383	0.97013	0.81914	0.94656
AK6	4	-0.54391	-2.1287	0.0053316	0.10401	0.033278	0.42618
AK7	5	0.078836	0.70786	0.3716	0.82088	0.47903	0.82038
AK8	5	0.14837	1.1077	0.088526	0.51486	0.26798	0.71955
AK9	4	0.12456	0.78678	0.20654	0.69853	0.43141	0.79645
AKAP1	5	0.057231	0.69932	0.50983	0.88201	0.48435	0.82275
AKAP10	5	-0.020159	-0.20641	0.90287	0.98506	0.83647	0.9506
AKAP11	5	0.052523	0.6996	0.54249	0.89475	0.48418	0.82267
AKAP12	5	-0.18084	-2.0154	0.18683	0.67915	0.043863	0.48964
AKAP13	5	0.02019	0.20898	0.78802	0.9575	0.83446	0.95019
AKAP14	7	-0.0087137	-0.089308	0.97684	0.99547	0.92884	0.98049
AKAP17A	5	0.079457	0.70307	0.36693	0.8184	0.48201	0.82228
AKAP2	5	0.060233	0.55189	0.49039	0.87634	0.58102	0.8577
AKAP3	5	0.11415	0.87211	0.19755	0.68839	0.38315	0.77516
AKAP4	5	0.12055	1.2219	0.17266	0.65925	0.22173	0.69272
AKAP5	5	-0.029981	-0.24916	0.83272	0.96779	0.80323	0.9394
AKAP6	5	0.098975	1.4161	0.26347	0.75154	0.15674	0.65743
AKAP7	14	0.061087	1.0614	0.22298	0.71745	0.28849	0.73359
AKAP8	5	-0.0069921	-0.060404	0.99956	0.99994	0.95183	0.98805
AKAP8L	5	-0.078113	-0.99925	0.53665	0.89311	0.31767	0.74618
AKAP9	5	0.091286	0.93182	0.30096	0.78341	0.35143	0.76536
AKIP1	5	0.115	0.82788	0.19405	0.68515	0.40774	0.78571
AKIRIN1	6	-0.30378	-2.1164	0.031767	0.31087	0.034307	0.43441
AKIRIN2	5	-0.76934	-3.3925	0.00033322	0.016575	0.00069246	0.039291
AKNA	5	0.012675	0.20827	0.84772	0.97142	0.83502	0.95019
AKNAD1	5	-0.12958	-1.0276	0.31995	0.79646	0.30415	0.7408
AKR1A1	5	0.10039	1.1046	0.25741	0.74988	0.26931	0.72038
AKR1B1	5	-0.061942	-0.56515	0.62524	0.91755	0.57197	0.85515
AKR1B10	5	0.13769	0.63147	0.11607	0.57515	0.52774	0.83944
AKR1B15	5	-0.19053	-1.1226	0.16867	0.6541	0.26159	0.71768
AKR1C1	4	0.16409	1.258	0.095024	0.52758	0.2084	0.68813
AKR1C2	4	-0.015238	-0.16401	0.92986	0.98937	0.86972	0.96242
AKR1C3	5	0.04395	0.42319	0.60563	0.91613	0.67215	0.89208
AKR1C4	5	0.12178	1.1652	0.16794	0.65299	0.24392	0.70828
AKR1D1	5	-0.073586	-0.4727	0.56037	0.9026	0.63643	0.87988
AKR1E2	5	0.20097	1.3468	0.020715	0.24395	0.17804	0.66959
AKR7A2	5	0.0082267	0.061562	0.88448	0.97958	0.95091	0.98791
AKR7A3	5	-0.070394	-0.627	0.57747	0.90627	0.53066	0.83981
AKT1	5	-0.024164	-0.29452	0.8741	0.97879	0.76836	0.92625
AKT1S1	5	0.28567	2.1003	0.0017772	0.048193	0.035704	0.44307
AKT2	5	0.065394	1.1724	0.45546	0.8605	0.24102	0.70678
AKT3	4	0.067028	0.6209	0.50572	0.88104	0.53466	0.84227
AKTIP	5	-0.28627	-1.9403	0.056814	0.42116	0.052343	0.52199
ALAD	5	-0.033006	-0.45448	0.81184	0.96426	0.64948	0.88419
ALAS1	5	0.12427	1.3808	0.15861	0.64171	0.16733	0.6664
ALAS2	5	-0.097783	-0.71031	0.44241	0.85604	0.47751	0.81871
ALB	5	0.14078	1.4111	0.10824	0.562	0.1582	0.66077
ALCAM	5	0.10428	1.001	0.23942	0.73516	0.31684	0.74618
ALDH16A1	5	0.12017	0.73296	0.17411	0.66209	0.46358	0.81179
ALDH18A1	5	0.046841	0.39702	0.58525	0.90836	0.69136	0.89859
ALDH1A1	5	0.13351	1.2211	0.1274	0.59216	0.22205	0.69272
ALDH1A2	5	0.006017	0.05073	0.90153	0.98506	0.95954	0.99024
ALDH1A3	5	0.10052	0.95763	0.25686	0.74947	0.33825	0.75909
ALDH1B1	5	0.18688	1.5725	0.031545	0.31012	0.11584	0.61865
ALDH1L1	5	0.17223	1.8674	0.048428	0.38998	0.061842	0.55094
ALDH1L2	5	0.069325	0.67259	0.43241	0.85009	0.50121	0.8297
ALDH2	5	0.090879	0.74347	0.3029	0.78344	0.4572	0.81033
ALDH3A1	5	0.09271	0.9713	0.29424	0.77942	0.3314	0.75472
ALDH3A2	5	0.01015	0.094692	0.86904	0.97769	0.92456	0.97923
ALDH3B2	5	0.069118	0.79779	0.43391	0.8503	0.42499	0.79391
ALDH4A1	5	-0.046641	-0.36122	0.7232	0.94201	0.71793	0.908
ALDH5A1	5	0.0057046	0.10194	0.90448	0.98506	0.91881	0.97743
ALDH6A1	5	0.13607	1.4445	0.12002	0.58181	0.14859	0.65294
ALDH7A1	5	0.11028	0.89878	0.21343	0.70641	0.36877	0.77008
ALDH8A1	5	0.085821	1.1508	0.32967	0.80249	0.24981	0.71088
ALDH9A1	5	-0.26119	-1.2015	0.076974	0.48242	0.22957	0.69896
ALDOA	5	-0.23655	-2.3511	0.10108	0.54361	0.018718	0.29461
ALDOB	5	0.10654	1.0313	0.22937	0.72431	0.3024	0.74037
ALDOC	5	-0.15801	-1.3526	0.2362	0.73126	0.17618	0.66959
ALG1	4	-0.36393	-2.3737	0.036877	0.34016	0.017611	0.28389
ALG10	3	-0.1088	-0.74566	0.46385	0.86495	0.45587	0.81022
ALG10B	3	-0.33081	-1.7864	0.084527	0.50364	0.074028	0.57554
ALG11	5	-0.84978	-3.1542	5.5537e-05	0.0034965	0.0016096	0.06326
ALG12	5	0.15618	1.3621	0.073587	0.47406	0.17317	0.66853
ALG13	11	-0.065021	-0.87149	0.51833	0.88673	0.38349	0.77516
ALG14	5	-0.045529	-0.55085	0.72965	0.94256	0.58174	0.85784
ALG1L	2	-0.69163	-2.0766	0.01805	0.22645	0.037837	0.45914
ALG2	5	-0.61357	-3.5132	0.0011107	0.034783	0.00044281	0.03153
ALG3	5	0.1462	1.2136	0.092636	0.52057	0.22489	0.69473
ALG5	5	-0.033771	-0.24329	0.80645	0.96307	0.80778	0.94144
ALG6	5	-0.0042899	-0.03364	0.97934	0.99638	0.97316	0.99394
ALG8	5	-0.067017	-0.74666	0.59697	0.91176	0.45527	0.81012
ALG9	5	0.076674	0.7542	0.38576	0.82815	0.45073	0.80738
ALK	5	-0.062904	-0.54309	0.61929	0.91704	0.58706	0.86043
ALKBH1	5	0.13217	0.97252	0.13107	0.59641	0.33079	0.7545
ALKBH2	5	0.032151	0.41961	0.69371	0.93317	0.67477	0.89272
ALKBH3	5	0.028294	0.33103	0.72542	0.94201	0.74062	0.91639
ALKBH4	5	-0.030693	-0.2493	0.82722	0.96614	0.80313	0.93938
ALKBH5	5	0.074557	0.70898	0.39887	0.83537	0.47834	0.81959
ALKBH6	5	0.07774	0.93444	0.37943	0.82574	0.35008	0.76486
ALKBH7	5	-0.18749	-1.9217	0.174	0.66209	0.054638	0.52843
ALKBH8	5	0.021368	0.18355	0.77819	0.95516	0.85437	0.95717
ALLC	5	-0.055096	-0.51234	0.66689	0.92669	0.60841	0.86721
ALMS1	5	-0.15705	-1.8492	0.23875	0.73424	0.064434	0.55779
ALOX12	5	0.11601	0.90804	0.18994	0.67996	0.36386	0.76936
ALOX12B	5	-0.099163	-0.83664	0.4358	0.85127	0.40279	0.78429
ALOX15	5	0.14323	1.1706	0.10197	0.54675	0.24174	0.70694
ALOX15B	5	-0.04058	-0.42972	0.75941	0.94939	0.6674	0.89033
ALOX5	5	-0.1044	-0.8638	0.41242	0.84157	0.3877	0.7773
ALOX5AP	5	0.078811	1.0116	0.3716	0.82088	0.31172	0.74537
ALOXE3	5	0.048742	0.51253	0.57159	0.90487	0.60828	0.86721
ALPI	5	0.091358	0.83157	0.30073	0.78341	0.40565	0.78522
ALPK1	5	-0.016678	-0.17709	0.92764	0.9887	0.85944	0.9585
ALPK2	5	0.099608	1.1115	0.26125	0.75135	0.26635	0.71851
ALPK3	5	-0.050918	-0.6573	0.69455	0.93317	0.51099	0.83214
ALPL	5	0.14678	1.4315	0.091414	0.51908	0.1523	0.65573
ALPP	3	0.13269	1.0441	0.25081	0.7446	0.29645	0.73861
ALPPL2	3	0.025382	0.20813	0.83006	0.96688	0.83513	0.95019
ALS2	5	0.077275	0.60263	0.38193	0.82748	0.54676	0.84776
ALS2CL	10	0.01097	0.18831	0.75042	0.94821	0.85063	0.95575
ALS2CR11	5	-0.032002	-0.23953	0.81906	0.96532	0.81069	0.94245
ALS2CR12	5	0.072385	0.49704	0.41381	0.84233	0.61916	0.87246
ALX1	5	0.15824	1.0321	0.069033	0.45867	0.30203	0.74037
ALX3	5	-0.23133	-2.4838	0.10758	0.56008	0.012997	0.2338
ALX4	5	0.040117	0.48888	0.63362	0.91807	0.62493	0.87555
ALYREF	5	-0.54887	-2.7789	0.0026658	0.065129	0.0054549	0.13074
AMACR	5	-0.077551	-0.69661	0.53938	0.89355	0.48605	0.82362
AMBN	4	0.17328	0.67961	0.077696	0.48492	0.49675	0.82687
AMBP	5	0.12726	0.93078	0.14728	0.62166	0.35197	0.76563
AMBRA1	5	0.65291	1.8385	0	0	0.065988	0.56067
AMD1	5	-0.088725	-0.66764	0.48445	0.87405	0.50437	0.8301
AMDHD1	5	-0.037821	-0.51846	0.77896	0.95525	0.60414	0.86619
AMDHD2	5	0.012774	0.14106	0.84677	0.9709	0.88782	0.96899
AMELX	6	0.040927	0.46173	0.58925	0.9095	0.64427	0.88283
AMELY	5	0.15282	1.2759	0.080084	0.49181	0.202	0.68402
AMER1	5	0.017479	0.15642	0.81023	0.96405	0.8757	0.96469
AMER2	5	0.099307	1.1907	0.26258	0.75135	0.23378	0.70289
AMER3	5	0.002171	0.023915	0.93102	0.98973	0.98092	0.99574
AMFR	5	0.1896	1.6553	0.029157	0.29577	0.097854	0.60185
AMH	4	0.082595	0.76804	0.41064	0.84072	0.44246	0.80318
AMHR2	5	0.10237	1.4201	0.24786	0.74196	0.15557	0.65743
AMICA1	5	-0.080383	-0.94066	0.52421	0.8893	0.34688	0.76294
AMIGO1	5	-0.040239	-0.48795	0.76136	0.94984	0.62559	0.87575
AMIGO2	5	0.021615	0.28347	0.77646	0.95499	0.77682	0.92822
AMIGO3	5	-0.079899	-0.74796	0.52716	0.89052	0.45448	0.80981
AMMECR1	5	0.18556	1.2734	0.0331	0.31889	0.20287	0.68402
AMMECR1L	5	-0.007104	-0.073025	0.9985	0.99994	0.94179	0.9855
AMN	5	-0.0058741	-0.061454	0.99189	0.99933	0.951	0.98791
AMN1	5	0.13038	1.0373	0.13618	0.60393	0.29961	0.73962
AMOT	5	0.16381	2.266	0.060258	0.43265	0.023452	0.34137
AMOTL1	5	-0.014653	-0.10869	0.94196	0.99089	0.91345	0.97613
AMOTL2	5	0.18679	1.5706	0.031656	0.31012	0.11627	0.61888
AMPD1	5	0.084565	0.54128	0.33672	0.80539	0.58831	0.86067
AMPD2	5	-0.02	-0.19432	0.90437	0.98506	0.84592	0.95383
AMPD3	5	0.049638	0.56599	0.56526	0.90376	0.5714	0.85468
AMPH	5	-0.048262	-0.67997	0.71243	0.9386	0.49652	0.82687
AMT	5	0.039921	0.41516	0.63473	0.91807	0.67803	0.89422
AMTN	5	0.028213	0.3261	0.72615	0.94201	0.74435	0.91749
AMY1B	1	-0.41871	-0.98864	0.14295	0.61377	0.32284	0.74925
AMY2A	3	-0.10562	-0.77851	0.47617	0.87048	0.43627	0.79909
AMY2B	1	0.067667	0.19733	0.7889	0.9575	0.84357	0.95368
AMZ1	5	-0.046415	-0.40714	0.72415	0.94201	0.6839	0.8958
AMZ2	5	0.03577	0.30128	0.66572	0.92628	0.7632	0.92428
ANAPC1	4	-0.95232	-3.533	0.00011107	0.0065359	0.00041095	0.029837
ANAPC10	5	-0.64107	-3.3583	0.00083306	0.028355	0.00078434	0.041512
ANAPC11	9	-0.47566	-2.5943	5.5537e-05	0.0034965	0.0094778	0.18941
ANAPC13	3	-0.072685	-0.84726	0.61196	0.91613	0.39685	0.78121
ANAPC15	6	-0.073027	-0.63991	0.54382	0.89506	0.52223	0.8366
ANAPC16	5	-0.033664	-0.30465	0.80695	0.96308	0.76063	0.92347
ANAPC2	5	-0.94379	-3.6175	5.5537e-05	0.0034965	0.00029743	0.024233
ANAPC4	5	-0.54907	-2.862	0.0026658	0.065129	0.0042096	0.10969
ANAPC5	5	-0.39938	-2.1919	0.014773	0.20136	0.028385	0.38778
ANAPC7	5	-0.017751	-0.15248	0.92014	0.98778	0.87881	0.96563
ANG	5	0.048752	0.43841	0.57142	0.90487	0.66109	0.8882
ANGEL1	5	-0.064255	-0.74711	0.61207	0.91613	0.455	0.80996
ANGEL2	5	0.10931	0.86566	0.21771	0.71051	0.38668	0.77642
ANGPT1	5	-0.043455	-0.40251	0.74242	0.94587	0.68731	0.89666
ANGPT2	5	0.2237	1.4883	0.010497	0.16492	0.13667	0.6364
ANGPT4	5	0.15194	1.3367	0.082195	0.49882	0.18132	0.6715
ANGPTL1	5	0.054324	0.41641	0.53055	0.89137	0.67711	0.89422
ANGPTL2	5	0.052769	0.63327	0.54099	0.89379	0.52656	0.83888
ANGPTL3	5	0.0056681	0.042995	0.9047	0.98506	0.96571	0.99202
ANGPTL4	5	-0.15247	-1.5341	0.25008	0.74373	0.12499	0.6262
ANGPTL5	5	0.19067	0.73803	0.028213	0.28995	0.4605	0.81129
ANGPTL6	5	0.0038469	0.06089	0.91819	0.98746	0.95145	0.98791
ANGPTL7	5	-0.0014596	-0.016672	0.95807	0.99292	0.9867	0.99756
ANHX	5	0.073679	0.80521	0.40481	0.83826	0.4207	0.79204
ANK1	13	-0.032739	-0.52401	0.7969	0.96006	0.60027	0.86491
ANK2	5	0.048982	0.61508	0.56992	0.90416	0.5385	0.84376
ANK3	5	-0.053699	-0.70401	0.67644	0.92995	0.48142	0.82174
ANKAR	5	0.034447	0.4586	0.67739	0.92995	0.64652	0.88334
ANKDD1A	5	-0.038091	-0.52404	0.77724	0.95511	0.60025	0.86491
ANKDD1B	5	0.21974	1.9438	0.011774	0.17667	0.051922	0.52055
ANKEF1	5	0.070481	0.88736	0.42547	0.84581	0.37489	0.77207
ANKFN1	5	-0.1196	-1.3154	0.35333	0.81107	0.18836	0.67634
ANKFY1	5	-0.055602	-0.50049	0.6635	0.92499	0.61673	0.87151
ANKH	5	0.017714	0.16628	0.80801	0.96332	0.86794	0.96224
ANKHD1	5	-0.21473	-1.735	0.12801	0.59236	0.082745	0.58756
ANKHD1-EIF4EBP3	5	-0.17388	-1.5137	0.20066	0.69268	0.1301	0.6287
ANKIB1	5	-0.15469	-1.1814	0.24464	0.74083	0.23744	0.70525
ANKK1	5	0.19144	1.8823	0.027602	0.28769	0.059795	0.54104
ANKLE1	5	0.078334	0.87618	0.37532	0.82265	0.38093	0.77434
ANKLE2	5	-1.3442	-4.1625	0	0	3.1483e-05	0.0058442
ANKMY1	5	-0.0082922	-0.11836	0.98973	0.99933	0.90578	0.97429
ANKMY2	5	-0.17835	-1.3831	0.19121	0.68149	0.16665	0.6664
ANKRA2	5	0.082942	0.48678	0.34716	0.8099	0.62641	0.87596
ANKRD1	5	-0.074065	-0.5	0.55804	0.9026	0.61707	0.87157
ANKRD10	5	0.067888	0.70077	0.44135	0.85604	0.48345	0.82267
ANKRD11	5	-0.47914	-2.9379	0.0056092	0.10756	0.0033044	0.096122
ANKRD12	5	0.069872	0.57015	0.4293	0.84731	0.56857	0.85303
ANKRD13A	5	0.041588	0.42914	0.62213	0.91723	0.66782	0.89053
ANKRD13B	5	-0.0070464	-0.090525	0.99917	0.99994	0.92787	0.98011
ANKRD13C	4	0.048239	0.60579	0.63179	0.91804	0.54465	0.84642
ANKRD13D	5	-0.06383	-0.60233	0.61441	0.91653	0.54696	0.84777
ANKRD16	5	0.081715	0.6931	0.35405	0.81107	0.48825	0.82412
ANKRD17	5	-0.085564	-0.9284	0.49889	0.87786	0.3532	0.76623
ANKRD18A	5	0.13645	0.92058	0.11896	0.5797	0.35727	0.76793
ANKRD2	5	0.089422	0.69432	0.31067	0.789	0.48748	0.8238
ANKRD22	4	0.1972	0.81838	0.043819	0.37447	0.41314	0.78803
ANKRD23	5	-0.018087	-0.13085	0.91781	0.98745	0.89589	0.9714
ANKRD24	5	-0.086315	-0.91172	0.49595	0.87767	0.36191	0.76932
ANKRD26	5	0.13527	1.221	0.12229	0.58533	0.2221	0.69272
ANKRD27	5	0.089479	0.88447	0.31045	0.789	0.37644	0.77355
ANKRD28	5	0.039663	0.3974	0.63684	0.91865	0.69107	0.89844
ANKRD29	5	0.11853	1.1666	0.17977	0.66935	0.24338	0.70807
ANKRD30A	5	0.11563	1.0398	0.19166	0.68174	0.29842	0.73962
ANKRD30B	5	0.12298	0.88883	0.16289	0.64592	0.37409	0.7718
ANKRD31	5	-0.13782	-1.239	0.2924	0.77894	0.21535	0.69149
ANKRD32	5	-0.19263	-1.3258	0.16456	0.64787	0.18491	0.67383
ANKRD33	5	0.031036	0.2652	0.70338	0.93677	0.79085	0.9355
ANKRD33B	5	-0.19567	-1.5724	0.15928	0.64171	0.11586	0.61865
ANKRD34A	5	-0.051549	-0.43831	0.69055	0.93317	0.66116	0.8882
ANKRD34B	5	-0.10545	-0.69028	0.40864	0.83962	0.49002	0.82472
ANKRD34C	5	0.053921	0.63434	0.53316	0.8918	0.52586	0.83871
ANKRD35	4	-0.20364	-1.7728	0.18249	0.67245	0.076256	0.57554
ANKRD36	5	-0.16642	-1.0516	0.21648	0.70963	0.29299	0.73666
ANKRD37	5	-0.066563	-1.0454	0.59986	0.91317	0.29586	0.7383
ANKRD39	5	-0.1407	-1.7139	0.28352	0.77207	0.086549	0.58829
ANKRD40	5	0.074508	0.72476	0.39903	0.83537	0.4686	0.81438
ANKRD42	5	0.089093	0.71274	0.31262	0.79087	0.476	0.81862
ANKRD44	5	0.10769	1.0748	0.2242	0.71812	0.28249	0.72893
ANKRD45	5	0.10838	1.1572	0.22098	0.715	0.2472	0.71022
ANKRD46	5	0.037956	0.36033	0.64978	0.9225	0.7186	0.90811
ANKRD49	5	0.16656	1.2262	0.055482	0.41556	0.22014	0.69262
ANKRD50	5	0.14944	1.0478	0.086527	0.51032	0.29472	0.73777
ANKRD52	5	-0.031593	-0.32331	0.82173	0.96536	0.74646	0.9182
ANKRD53	5	-0.046793	-0.73651	0.72209	0.9419	0.46142	0.81129
ANKRD54	5	-0.13705	-1.6733	0.2949	0.77942	0.094275	0.59576
ANKRD55	5	0.11735	1.0799	0.18422	0.67432	0.28017	0.72764
ANKRD6	5	0.012607	0.13757	0.84816	0.97163	0.89058	0.96957
ANKRD61	5	0.036007	0.36079	0.66361	0.92499	0.71826	0.90802
ANKRD62	5	0.040747	0.36304	0.62907	0.91803	0.71657	0.90752
ANKRD65	9	-0.093769	-1.0904	0.37443	0.8223	0.27554	0.72461
ANKRD66	5	0.01289	0.12668	0.84611	0.9709	0.8992	0.97244
ANKRD7	5	0.10425	0.54036	0.23953	0.73518	0.58895	0.8609
ANKRD9	5	0.010823	0.12599	0.86382	0.97634	0.89974	0.97244
ANKS1A	5	0.09549	0.97903	0.28013	0.76808	0.32757	0.7524
ANKS1B	16	-0.00095721	-0.016734	0.81556	0.9651	0.98665	0.99756
ANKS3	5	0.01673	0.26659	0.81656	0.96529	0.78978	0.93486
ANKS4B	5	0.057539	0.50005	0.50716	0.88104	0.61704	0.87157
ANKS6	5	-0.017962	-0.25879	0.91864	0.98752	0.79579	0.93695
ANKZF1	5	-0.0097761	-0.10247	0.97856	0.9961	0.91838	0.97731
ANLN	5	-0.12042	-1.3914	0.35027	0.81036	0.16411	0.665
ANO1	5	-0.026526	-0.34885	0.85738	0.97444	0.7272	0.91085
ANO10	5	0.066994	0.46434	0.44652	0.85669	0.64241	0.88238
ANO3	5	0.0027327	0.027669	0.92652	0.98862	0.97793	0.99483
ANO4	5	-0.10881	-1.2054	0.39565	0.83322	0.22807	0.69731
ANO5	5	0.029978	0.37714	0.71176	0.93852	0.70607	0.90416
ANO6	5	0.17298	1.5326	0.047928	0.38891	0.12538	0.62665
